Site,Year,0
"Hudson River, JFK Marina",2011,0.08057142857142856
"Hudson River, JFK Marina",2012,0.11901785714285715
"Hudson River, JFK Marina",2013,0.15904761904761905
"Hudson River, JFK Marina",2014,0.1112698412698413
"Hudson River, JFK Marina",2015,0.12240601503759398
"Hudson River, JFK Marina",2016,0.10947368421052632
"Hudson River, JFK Marina",2017,0.12476190476190477
"Hudson River, JFK Marina",2018,0.17614285714285716
"Hudson River, JFK Marina",2019,0.126734693877551
"Hudson River, JFK Marina",2021,0.1573469387755102
"Hudson River, Pier 13",2014,0.10984962406015039
"Hudson River, Pier 13",2015,0.11238095238095237
"Hudson River, Pier 13",2016,0.11174603174603173
"Hudson River, Pier 13",2017,0.12962406015037595
"Hudson River, Pier 13",2018,0.20515873015873012
"Hudson River, Pier 13",2019,0.14238095238095236
"Hudson River, Pier 13",2021,0.2642142857142857
"Hudson River, Pier 26",2011,0.16285714285714287
"Hudson River, Pier 26",2013,0.15057142857142855
"Hudson River, Pier 26",2014,0.10485714285714286
"Hudson River, Pier 26",2015,0.11857142857142855
"Hudson River, Pier 26",2016,0.1157857142857143
"Hudson River, Pier 26",2017,0.12471428571428574
"Hudson River, Pier 26",2018,0.21
"Hudson River, Pier 26",2019,0.14112781954887216
"Hudson River, Pier 26",2020,0.13412698412698412
"Hudson River, Pier 26",2021,0.2642142857142857
"Hudson River, Pier 40",2011,0.09028571428571429
"Hudson River, Pier 40",2012,0.11616541353383458
"Hudson River, Pier 40",2013,0.15057142857142855
"Hudson River, Pier 40",2014,0.10485714285714286
"Hudson River, Pier 40",2015,0.11857142857142855
"Hudson River, Pier 40",2016,0.1157857142857143
"Hudson River, Pier 40",2017,0.12471428571428574
"Hudson River, Pier 40",2018,0.2049285714285714
"Hudson River, Pier 40",2019,0.1444444444444444
"Hudson River, Pier 40",2020,0.13412698412698412
"Hudson River, Pier 40",2021,0.2642142857142857
"Hudson River, Pier 66",2011,0.09428571428571429
"Hudson River, Pier 66",2012,0.11485714285714285
"Hudson River, Pier 66",2013,0.15172932330827063
"Hudson River, Pier 66",2014,0.11214285714285717
"Hudson River, Pier 66",2015,0.11857142857142855
"Hudson River, Pier 66",2016,0.11261904761904763
"Hudson River, Pier 66",2017,0.085
"Hudson River, Pier 66",2018,0.22050420168067225
"Hudson River, Pier 66",2019,0.1379365079365079
"Hudson River, Pier 66",2020,0.13412698412698412
"Hudson River, Pier 66",2021,0.2642142857142857
"Hudson River, Pier 84",2013,0.15057142857142855
"Hudson River, Pier 84",2014,0.11222222222222222
"Hudson River, Pier 84",2015,0.11857142857142855
"Hudson River, Pier 84",2016,0.11969924812030076
"Hudson River, Pier 84",2017,0.12471428571428574
"Hudson River, Pier 84",2018,0.2049285714285714
"Hudson River, Pier 84",2019,0.14112781954887216
"Hudson River, Pier 84",2020,0.13412698412698412
"Hudson River, Pier 84",2021,0.2642142857142857
"Hudson River, Pier 96",2011,0.09428571428571429
"Hudson River, Pier 96",2014,0.09401785714285715
"Hudson River, Pier 96",2015,0.11857142857142855
"Hudson River, Pier 96",2016,0.11969924812030076
"Hudson River, Pier 96",2017,0.12471428571428574
"Hudson River, Pier 96",2018,0.2049285714285714
